time_utc,symbol,source,regime,breadth_pct,technical_score,required_score,entry_ready,technical_pass,expert_score,expert_verdict,coverage,top_position_ratio,top_account_ratio,global_ratio,taker_ratio,oi_change_pct,funding_pct,shadow_action
2026-08-28T21:19:25.177095+00:00,FILUSDT,CORE,RISK_OFF,53.33,6.9400,99.0000,N,N,0.5278,CONFIRM,6,2.9471,1.7427,1.2717,1.6979,0.2399,-0.01016,WOULD_SUPPORT_NEAR_READY
2026-08-28T21:19:26.779733+00:00,XRPUSDT,CORE,RISK_OFF,53.33,6.6347,99.0000,N,N,0.3175,SUPPORT,6,2.4652,2.8595,2.4590,1.0731,0.0614,0.00755,OBSERVE
2026-08-28T21:23:51.474199+00:00,XPLUSDT,CORE,RISK_OFF,31.67,6.7707,99.0000,N,N,0.4899,CONFIRM,6,4.8282,1.1008,0.7553,2.4063,0.1977,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-28T21:28:58.174257+00:00,ONDOUSDT,CORE,WEAK,33.33,6.9541,99.0000,N,N,0.5143,CONFIRM,6,2.2577,1.9994,1.4307,1.4884,0.0719,0.00253,WOULD_SUPPORT_NEAR_READY
2026-08-28T21:34:14.417958+00:00,TAOUSDT,CORE,WEAK,45.00,6.9731,99.0000,N,N,0.3374,SUPPORT,6,4.1516,2.3979,1.9283,1.2416,0.1070,0.00500,OBSERVE
2026-08-28T21:34:16.001430+00:00,TSTUSDT,CORE,WEAK,45.00,6.9710,99.0000,N,N,0.5617,CONFIRM,6,1.6512,1.9603,1.4378,2.3183,1.1018,0.01611,WOULD_SUPPORT_NEAR_READY
2026-08-28T21:34:17.600085+00:00,DASHUSDT,CORE,WEAK,45.00,6.9068,99.0000,N,N,0.5521,CONFIRM,6,3.7519,1.5297,1.0076,2.3394,0.2171,0.01000,WOULD_SUPPORT_NEAR_READY
2026-08-28T21:34:19.195861+00:00,ZECUSDT,CORE,WEAK,45.00,6.6199,99.0000,N,N,0.0416,NEUTRAL,6,0.9869,0.5564,0.5913,1.3586,0.4688,0.01000,OBSERVE
2026-08-28T21:39:17.430449+00:00,TAOUSDT,CORE,WEAK,70.00,7.7673,99.0000,N,N,0.5673,CONFIRM,6,4.1442,2.3772,1.9087,2.0209,0.3078,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-28T21:39:19.020586+00:00,TRUMPUSDT,TREND,WEAK,70.00,7.4445,99.3500,N,N,0.5521,CONFIRM,6,2.2478,3.0717,2.9063,2.0222,-0.2948,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-28T21:39:20.615969+00:00,ONDOUSDT,CORE,WEAK,70.00,7.3295,99.0000,N,N,0.4951,CONFIRM,6,2.2571,1.9913,1.4219,1.3714,0.0686,0.00199,WOULD_SUPPORT_NEAR_READY
2026-08-28T21:39:22.216791+00:00,SOLUSDT,CORE,WEAK,70.00,7.2975,99.0000,N,N,0.5172,CONFIRM,6,2.3162,2.0057,1.7824,1.5756,0.1429,0.00758,WOULD_SUPPORT_NEAR_READY
2026-08-28T21:39:23.824343+00:00,ZECUSDT,CORE,WEAK,70.00,7.2216,99.0000,N,N,-0.1495,CAUTION,6,0.9873,0.5567,0.5918,0.9582,0.1839,0.01000,OBSERVE
2026-08-28T21:39:25.429528+00:00,DASHUSDT,CORE,WEAK,70.00,7.1850,99.0000,N,N,0.2263,SUPPORT,6,3.7542,1.5272,1.0084,0.6986,0.2848,0.01000,OBSERVE
2026-08-28T21:39:27.019731+00:00,SUIUSDT,CORE,WEAK,70.00,6.8292,99.0000,N,N,0.3426,SUPPORT,6,2.5264,3.0225,2.3058,0.8847,0.1001,0.00595,OBSERVE
2026-08-28T21:43:48.126510+00:00,ZECUSDT,CORE,WEAK,65.00,6.8424,99.0000,N,N,0.0204,NEUTRAL,6,0.9867,0.5567,0.5916,1.2966,0.2759,0.01000,OBSERVE
2026-08-28T21:48:41.878982+00:00,BICOUSDT,CORE,RISK_OFF,20.00,6.6885,99.0000,N,N,0.2642,SUPPORT,6,1.3938,0.8804,0.6396,0.9554,0.0971,-0.20584,OBSERVE
2026-08-28T21:58:39.595627+00:00,ONGUSDT,CORE,RISK_OFF,13.33,6.8921,99.0000,N,N,0.4006,CONFIRM,6,1.2179,1.3294,1.1459,1.4750,0.6991,-0.13731,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:03:40.001358+00:00,ONGUSDT,CORE,RISK_OFF,15.00,7.8544,99.0000,N,N,0.4013,CONFIRM,6,1.2138,1.3348,1.1524,1.7065,0.2081,-0.13720,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:13:42.259809+00:00,ENSOUSDT,CORE,RISK_OFF,16.67,7.1047,99.0000,N,N,0.4151,CONFIRM,6,1.9510,1.0859,0.7756,1.5488,0.0195,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:19:02.236456+00:00,ZECUSDT,CORE,RISK_OFF,60.00,6.8889,99.0000,N,N,-0.1299,CAUTION,6,0.9900,0.5552,0.5908,0.9192,0.6713,0.01000,OBSERVE
2026-08-28T22:23:48.158945+00:00,DEXEUSDT,CORE,WEAK,71.67,6.8051,99.0000,N,N,0.4940,CONFIRM,6,1.8488,2.1270,1.7367,0.9140,0.6424,-0.23613,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:28:53.407548+00:00,TRUMPUSDT,TREND,WEAK,56.67,7.5724,99.3500,N,N,0.5083,CONFIRM,6,2.2808,3.0469,2.8640,1.4896,0.4073,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:34:06.639603+00:00,TAOUSDT,CORE,WEAK,65.00,7.1122,99.0000,N,N,0.5122,CONFIRM,6,4.1501,2.3921,1.9129,1.6028,0.1241,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:34:08.232526+00:00,LINKUSDT,CORE,WEAK,65.00,7.0619,99.0000,N,N,0.3877,CONFIRM,6,2.0336,1.9036,1.6295,1.4113,0.2026,0.00414,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:34:09.823510+00:00,DOGEUSDT,CORE,WEAK,65.00,7.0533,99.0000,N,N,0.3381,SUPPORT,6,3.9366,3.4903,2.6430,1.1974,0.0135,0.00578,OBSERVE
2026-08-28T22:34:11.419563+00:00,ETHUSDT,CORE,WEAK,65.00,6.5991,99.0000,N,N,0.4542,CONFIRM,6,1.7510,1.5407,2.5945,2.5277,0.1078,-0.00138,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:39:14.269977+00:00,ZROUSDT,CORE,PROBE,83.33,7.3698,7.7000,N,N,0.1551,SUPPORT,6,3.6928,1.1673,0.8664,0.4468,1.2581,0.00500,OBSERVE
2026-08-28T22:39:15.869269+00:00,BNBUSDT,CORE,PROBE,83.33,6.6052,7.7000,N,N,0.2102,SUPPORT,6,1.6830,2.4855,2.4400,0.8237,0.1822,0.00000,OBSERVE
2026-08-28T22:39:17.599298+00:00,TRUMPUSDT,TREND,PROBE,83.33,6.5922,8.0500,N,N,0.4088,CONFIRM,6,2.2892,3.0568,2.8880,1.3119,-0.0808,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:39:19.190801+00:00,SUIUSDT,CORE,PROBE,83.33,6.5051,7.7000,N,N,0.2447,SUPPORT,6,2.5171,3.0225,2.2982,0.7728,0.0068,0.00611,OBSERVE
2026-08-28T22:44:33.284772+00:00,ZROUSDT,CORE,PROBE,80.00,7.4540,7.7000,N,N,0.3090,SUPPORT,6,3.6525,1.1354,0.8508,0.9122,0.2568,0.00500,OBSERVE
2026-08-28T22:44:34.893699+00:00,SOLUSDT,CORE,PROBE,80.00,7.3051,7.7000,N,N,0.5590,CONFIRM,6,2.3125,2.0367,1.8074,2.5503,0.0365,0.00734,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:44:36.511502+00:00,FILUSDT,CORE,PROBE,80.00,7.0668,7.7000,N,N,0.6091,CONFIRM,6,2.9945,1.6940,1.2386,3.2990,0.9928,-0.01125,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:44:38.114617+00:00,BNBUSDT,CORE,PROBE,80.00,6.7566,7.7000,N,N,0.2213,SUPPORT,6,1.6849,2.4868,2.4423,0.7799,0.0950,0.00000,OBSERVE
2026-08-28T22:44:39.708866+00:00,SUIUSDT,CORE,PROBE,80.00,6.6126,7.7000,N,N,0.4325,CONFIRM,6,2.5187,3.0274,2.2982,1.0594,0.3161,0.00601,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:44:41.313885+00:00,AVAXUSDT,CORE,PROBE,80.00,6.5946,7.7000,N,N,0.5644,CONFIRM,6,2.6389,2.6166,1.9913,2.7060,0.2336,-0.00106,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:49:34.010728+00:00,BNBUSDT,CORE,PROBE,76.67,7.3777,7.7000,N,N,0.4030,CONFIRM,6,1.6881,2.4892,2.4459,1.2750,0.1269,0.00000,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:49:35.593940+00:00,SOLUSDT,CORE,PROBE,76.67,7.3699,7.7000,N,N,0.5798,CONFIRM,6,2.2848,2.0386,1.8106,4.1884,0.4911,0.00725,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:49:37.182723+00:00,POLUSDT,CORE,PROBE,76.67,7.3681,7.7000,N,N,0.5218,CONFIRM,6,2.2782,1.3188,0.9814,2.4802,0.2863,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:49:38.767514+00:00,ZECUSDT,CORE,PROBE,76.67,7.1971,7.7000,N,N,-0.0608,NEUTRAL,6,0.9884,0.5569,0.5911,1.3915,0.3161,0.01000,OBSERVE
2026-08-28T22:49:40.367595+00:00,XLMUSDT,CORE,PROBE,76.67,7.1492,7.7000,N,N,0.1184,SUPPORT,6,1.5270,1.3132,0.9829,0.7693,0.2556,0.00614,OBSERVE
2026-08-28T22:49:41.971668+00:00,ETHUSDT,CORE,PROBE,76.67,6.8922,7.7000,N,N,0.3157,SUPPORT,6,1.7396,1.5458,2.6036,1.7448,0.0663,-0.00055,OBSERVE
2026-08-28T22:49:41.971839+00:00,MSTRBUSDT,CORE,PROBE,76.67,6.8370,7.7000,N,N,0.0000,NO_FUTURES_DATA,0,NA,NA,NA,NA,NA,NA,OBSERVE
2026-08-28T22:49:43.573957+00:00,LINKUSDT,CORE,PROBE,76.67,6.5425,7.7000,N,N,0.5602,CONFIRM,6,2.0350,1.9036,1.6309,3.6552,0.1056,0.00375,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:55:05.288365+00:00,ENAUSDT,CORE,PROBE,81.67,7.7042,7.7000,N,N,0.3226,SUPPORT,6,1.3263,1.6882,1.6157,1.2554,0.6421,0.00500,OBSERVE
2026-08-28T22:55:06.883529+00:00,ZECUSDT,CORE,PROBE,81.67,7.6258,7.7000,N,N,0.0438,NEUTRAL,6,0.9890,0.5564,0.5903,1.4977,0.4289,0.01000,OBSERVE
2026-08-28T22:55:08.485055+00:00,NEARUSDT,CORE,PROBE,81.67,7.4498,7.7000,N,N,0.4601,CONFIRM,6,2.5128,1.8297,1.3804,1.2292,0.2091,0.00495,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:55:10.531041+00:00,SUIUSDT,CORE,PROBE,81.67,7.3514,7.7000,N,N,0.4689,CONFIRM,6,2.5192,3.0161,2.2971,1.8766,0.3116,0.00590,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:55:12.129170+00:00,UNIUSDT,CORE,PROBE,81.67,7.3463,7.7000,N,N,0.4916,CONFIRM,6,2.7591,1.8629,1.6631,1.7128,0.2076,0.01000,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:55:13.760886+00:00,JTOUSDT,CORE,PROBE,81.67,7.1478,7.7000,N,N,0.3742,CONFIRM,6,1.9400,1.0371,0.6943,1.2425,0.2094,0.00339,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:55:15.350721+00:00,XPLUSDT,CORE,PROBE,81.67,7.1471,7.7000,N,N,0.5009,CONFIRM,6,4.8739,1.1119,0.7584,2.0238,0.2776,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:55:16.995922+00:00,AVAXUSDT,CORE,PROBE,81.67,7.0810,7.7000,N,N,0.4561,CONFIRM,6,2.6412,2.6153,1.9878,2.0749,0.0871,-0.00123,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:59:29.859839+00:00,PROMUSDT,CORE,PROBE,80.00,7.1178,7.7000,N,N,0.0922,NEUTRAL,6,1.1401,0.7489,0.8477,1.1020,0.5189,0.00500,OBSERVE
2026-08-28T22:59:31.461393+00:00,XLMUSDT,CORE,PROBE,80.00,6.9887,7.7000,N,N,0.3191,SUPPORT,6,1.5242,1.3116,0.9806,2.0295,0.1690,0.00593,OBSERVE
2026-08-28T22:59:33.059973+00:00,UNIUSDT,CORE,PROBE,80.00,6.8902,7.7000,N,N,0.4571,CONFIRM,6,2.7618,1.8612,1.6610,1.6695,0.1612,0.01000,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:59:34.661740+00:00,AVAXUSDT,CORE,PROBE,80.00,6.8276,7.7000,N,N,0.4675,CONFIRM,6,2.6383,2.6153,1.9922,1.9337,0.0581,-0.00146,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:59:36.265328+00:00,ONDOUSDT,CORE,PROBE,80.00,6.7155,7.7000,N,N,0.5812,CONFIRM,6,2.2420,1.9577,1.3981,2.1166,0.1907,-0.00300,WOULD_SUPPORT_NEAR_READY
2026-08-28T22:59:37.861434+00:00,XRPUSDT,CORE,PROBE,80.00,6.5480,7.7000,N,N,0.3902,CONFIRM,6,2.4433,2.8880,2.4916,1.2072,0.0389,0.00720,WOULD_SUPPORT_NEAR_READY
2026-08-28T23:03:56.738885+00:00,ZECUSDT,CORE,PROBE,81.67,6.7165,7.7000,Y,N,-0.1155,CAUTION,6,0.9900,0.5562,0.5901,0.9650,0.1427,0.01000,OBSERVE
2026-08-28T23:03:58.772795+00:00,ONGUSDT,CORE,PROBE,81.67,7.1473,7.7000,N,N,0.3609,CONFIRM,6,1.2120,1.3430,1.1561,1.4175,0.1826,-0.12370,WOULD_SUPPORT_NEAR_READY
2026-08-28T23:04:00.360809+00:00,BICOUSDT,CORE,PROBE,81.67,6.9877,7.7000,N,N,0.3877,CONFIRM,6,1.3905,0.8815,0.6367,1.6953,0.0949,-0.21169,WOULD_SUPPORT_NEAR_READY
2026-08-28T23:08:42.687285+00:00,WLFIUSDT,CORE,RISK_OFF,65.00,7.0758,99.0000,N,N,0.2669,SUPPORT,6,1.4032,1.0371,0.7768,1.3640,0.1426,0.00500,OBSERVE
2026-08-28T23:18:45.267227+00:00,ENSOUSDT,TREND,RISK_OFF,80.00,6.9056,99.3500,N,N,0.4057,CONFIRM,6,1.9594,1.0838,0.7778,2.3493,0.4063,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-28T23:18:46.852011+00:00,HEMIUSDT,TREND,RISK_OFF,80.00,6.6000,99.3500,N,N,0.3467,SUPPORT,6,2.4004,0.9084,0.8322,1.3029,0.1683,0.01107,OBSERVE
2026-08-28T23:23:43.928323+00:00,ONGUSDT,CORE,RISK_OFF,70.00,7.3626,99.0000,N,N,0.1995,SUPPORT,6,1.2108,1.3613,1.1687,0.9162,0.4021,-0.12059,OBSERVE
2026-08-28T23:23:45.521445+00:00,ENSOUSDT,TREND,RISK_OFF,70.00,6.6207,99.3500,N,N,0.0784,NEUTRAL,6,1.9628,1.0864,0.7816,0.2354,-0.2838,0.00500,OBSERVE
2026-08-28T23:29:05.185331+00:00,ZECUSDT,CORE,RISK_OFF,53.33,7.3443,99.0000,Y,N,0.1206,SUPPORT,6,0.9880,0.5555,0.5881,2.0913,0.4057,0.01000,OBSERVE
2026-08-28T23:29:06.781729+00:00,APTUSDT,CORE,RISK_OFF,53.33,7.2478,99.0000,N,N,0.5758,CONFIRM,6,3.4149,1.7793,1.2594,2.4860,0.1817,-0.01654,WOULD_SUPPORT_NEAR_READY
2026-08-28T23:29:08.380380+00:00,WLDUSDT,CORE,RISK_OFF,53.33,6.7721,99.0000,N,N,0.5832,CONFIRM,6,2.0726,1.7886,1.4248,1.9842,0.3206,-0.02651,WOULD_SUPPORT_NEAR_READY
2026-08-28T23:33:56.210710+00:00,ONGUSDT,CORE,RISK_OFF,50.00,6.6275,99.0000,N,N,0.3961,CONFIRM,6,1.2100,1.3646,1.1758,1.5062,0.5163,-0.11923,WOULD_SUPPORT_NEAR_READY
2026-08-28T23:43:55.765952+00:00,ENSOUSDT,TREND,RISK_OFF,58.33,7.4507,99.3500,N,N,0.4607,CONFIRM,6,1.9697,1.0794,0.7743,1.7316,0.4055,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-28T23:59:47.115234+00:00,ENSOUSDT,TREND,WEAK,63.33,6.7768,99.3500,N,N,0.4420,CONFIRM,6,1.9766,1.0747,0.7775,1.4755,0.6321,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-29T00:10:35.078412+00:00,INJUSDT,CORE,PROBE,81.67,7.6418,7.7000,N,N,0.5328,CONFIRM,6,3.5230,1.2805,0.9968,2.3369,0.5707,0.00927,WOULD_SUPPORT_NEAR_READY
2026-08-29T00:10:36.661640+00:00,HEMIUSDT,TREND,PROBE,81.67,7.1436,8.0500,N,N,0.3998,CONFIRM,6,2.4151,0.9264,0.8426,1.1815,1.1756,0.01115,WOULD_SUPPORT_NEAR_READY
2026-08-29T00:10:38.245519+00:00,DOGEUSDT,CORE,PROBE,81.67,7.1088,7.7000,N,N,0.3373,SUPPORT,6,3.8756,3.4683,2.6324,1.1860,0.0255,0.00531,OBSERVE
2026-08-29T00:10:39.834749+00:00,XRPUSDT,CORE,PROBE,81.67,7.1019,7.7000,N,N,0.5545,CONFIRM,6,2.4317,2.8790,2.4686,2.3237,0.1452,0.00578,WOULD_SUPPORT_NEAR_READY
2026-08-29T00:10:39.834845+00:00,MSTRBUSDT,CORE,PROBE,81.67,7.0849,7.7000,N,N,0.0000,NO_FUTURES_DATA,0,NA,NA,NA,NA,NA,NA,OBSERVE
2026-08-29T00:10:41.421482+00:00,BCHUSDT,CORE,PROBE,81.67,7.0628,7.7000,N,N,0.4193,CONFIRM,6,1.7147,1.8810,1.4402,2.0605,0.2164,0.00515,WOULD_SUPPORT_NEAR_READY
2026-08-29T00:10:43.018101+00:00,ONDOUSDT,CORE,PROBE,81.67,6.9911,7.7000,N,N,0.4690,CONFIRM,6,2.2364,1.9586,1.3992,1.1871,0.2453,-0.00473,WOULD_SUPPORT_NEAR_READY
2026-08-29T00:10:45.974490+00:00,PROMUSDT,CORE,PROBE,81.67,6.9023,7.7000,N,N,0.2020,SUPPORT,6,1.1398,0.7428,0.8403,1.9278,1.5553,0.00500,OBSERVE
2026-08-29T00:15:14.692412+00:00,BMTUSDT,CORE,PROBE,85.00,7.9270,7.7000,N,N,0.1568,SUPPORT,6,1.2359,1.0446,0.8399,1.4864,0.3061,-0.01405,OBSERVE
2026-08-29T00:15:16.746671+00:00,INJUSDT,CORE,PROBE,85.00,7.6418,7.7000,N,N,0.5469,CONFIRM,6,3.5233,1.2862,1.0052,2.8410,0.7888,0.00903,WOULD_SUPPORT_NEAR_READY
2026-08-29T00:15:18.339752+00:00,MOVRUSDT,CORE,PROBE,85.00,7.5256,7.7000,N,N,0.1661,SUPPORT,6,1.3307,1.2114,0.9242,1.0429,0.8256,-0.00869,OBSERVE
2026-08-29T00:15:19.933622+00:00,SOLUSDT,CORE,PROBE,85.00,7.3001,7.7000,N,N,0.5351,CONFIRM,6,2.2919,2.0637,1.8337,1.7252,0.1776,0.00630,WOULD_SUPPORT_NEAR_READY
2026-08-29T00:15:21.523767+00:00,WLDUSDT,CORE,PROBE,85.00,7.2990,7.7000,N,N,0.4809,CONFIRM,6,2.0840,1.7724,1.4155,1.8914,0.2264,-0.02686,WOULD_SUPPORT_NEAR_READY
2026-08-29T00:15:21.523854+00:00,CRCLBUSDT,CORE,PROBE,85.00,7.1518,7.7000,N,N,0.0000,NO_FUTURES_DATA,0,NA,NA,NA,NA,NA,NA,OBSERVE
2026-08-29T00:15:23.116893+00:00,TRXUSDT,CORE,PROBE,85.00,6.9595,7.7000,N,N,0.1608,SUPPORT,6,1.0556,1.2252,1.3036,3.5906,0.2329,0.01000,OBSERVE
2026-08-29T00:15:24.720106+00:00,PROMUSDT,CORE,PROBE,85.00,6.9023,7.7000,N,N,-0.0772,NEUTRAL,6,1.1413,0.7464,0.8403,0.8964,0.0735,0.00500,OBSERVE
2026-08-29T00:24:19.325948+00:00,SOLUSDT,CORE,PROBE,83.33,7.3680,7.7000,N,N,0.4890,CONFIRM,6,2.2858,2.0637,1.8393,1.4580,0.0422,0.00581,WOULD_SUPPORT_NEAR_READY
2026-08-29T00:24:19.326068+00:00,MSTRBUSDT,CORE,PROBE,83.33,6.6335,7.7000,N,N,0.0000,NO_FUTURES_DATA,0,NA,NA,NA,NA,NA,NA,OBSERVE
2026-08-29T00:24:20.909251+00:00,MOVRUSDT,CORE,PROBE,83.33,6.6000,7.7000,N,N,0.3104,SUPPORT,6,1.3301,1.2031,0.9194,1.4178,0.6106,-0.00748,OBSERVE
2026-08-29T00:24:22.502331+00:00,APTUSDT,CORE,PROBE,83.33,6.5398,7.7000,N,N,0.2041,SUPPORT,6,3.3906,1.7863,1.2722,0.5801,-0.3685,-0.01826,OBSERVE
2026-08-29T00:34:10.325508+00:00,BICOUSDT,CORE,PROBE,76.67,7.6945,7.7000,N,N,0.1887,SUPPORT,6,1.3956,0.8961,0.6477,0.9047,0.6817,-0.26143,OBSERVE
2026-08-29T00:34:11.934372+00:00,FETUSDT,CORE,PROBE,76.67,7.4675,7.7000,N,N,0.5645,CONFIRM,6,1.8485,2.1746,1.4704,1.8196,0.7664,0.00454,WOULD_SUPPORT_NEAR_READY
2026-08-29T00:34:13.538468+00:00,INJUSDT,CORE,PROBE,76.67,7.0977,7.7000,N,N,0.4035,CONFIRM,6,3.5162,1.2826,1.0036,2.1757,0.1323,0.00855,WOULD_SUPPORT_NEAR_READY
2026-08-29T00:38:48.903043+00:00,INJUSDT,CORE,RISK_OFF,28.33,7.2161,99.0000,N,N,0.4602,CONFIRM,6,3.5351,1.2676,0.9936,2.2530,0.0268,0.00836,WOULD_SUPPORT_NEAR_READY
2026-08-29T00:43:53.759310+00:00,MANTRAUSDT,CORE,RISK_OFF,21.67,6.9184,99.0000,N,N,0.5315,CONFIRM,6,1.4032,1.3613,1.1177,1.6681,1.8342,-0.08466,WOULD_SUPPORT_NEAR_READY
2026-08-29T00:48:55.775066+00:00,PROMUSDT,CORE,RISK_OFF,30.00,6.8132,99.0000,N,N,0.1820,SUPPORT,6,1.1431,0.7470,0.8409,1.4285,1.1240,0.00500,OBSERVE
2026-08-29T00:59:22.331662+00:00,WLFIUSDT,CORE,RISK_OFF,36.67,7.3086,99.0000,N,N,0.3641,CONFIRM,6,1.3960,1.0333,0.7765,5.5216,0.4253,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-29T00:59:23.927936+00:00,TRUMPUSDT,TREND,RISK_OFF,36.67,7.1167,99.3500,N,N,0.5526,CONFIRM,6,2.2882,2.9936,2.8926,1.4726,1.1715,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-29T01:09:18.075649+00:00,DEXEUSDT,CORE,RISK_OFF,16.67,7.9610,99.0000,N,N,0.4491,CONFIRM,6,1.7466,2.0451,1.6774,1.1582,1.5636,-0.06681,WOULD_SUPPORT_NEAR_READY
2026-08-29T01:19:31.264889+00:00,DEXEUSDT,CORE,RISK_OFF,20.00,7.1370,99.0000,N,N,0.5410,CONFIRM,6,1.7518,2.0349,1.6817,1.3549,1.0318,-0.05346,WOULD_SUPPORT_NEAR_READY
2026-08-29T01:19:33.310378+00:00,HEMIUSDT,TREND,RISK_OFF,20.00,6.6939,99.3500,N,N,0.4238,CONFIRM,6,2.4201,0.9316,0.8515,1.1996,1.6153,0.01016,WOULD_SUPPORT_NEAR_READY
2026-08-29T01:24:32.313316+00:00,DEXEUSDT,CORE,RISK_OFF,28.33,7.5186,99.0000,N,N,0.4466,CONFIRM,6,1.7521,2.0367,1.6947,1.1248,1.8404,-0.04968,WOULD_SUPPORT_NEAR_READY
2026-08-29T01:29:18.264079+00:00,PENGUUSDT,CORE,RISK_OFF,23.33,7.5419,99.0000,N,N,0.2151,SUPPORT,6,3.2796,1.4462,1.1791,0.7336,0.2937,0.00500,OBSERVE
2026-08-29T01:34:16.213517+00:00,PENGUUSDT,CORE,RISK_OFF,65.00,7.6799,99.0000,N,N,0.2532,SUPPORT,6,3.2820,1.4492,1.1801,0.7184,0.3067,0.00500,OBSERVE
2026-08-29T01:39:10.318834+00:00,PENGUUSDT,CORE,PROBE,73.33,7.7319,7.7000,N,N,0.3772,CONFIRM,6,3.2850,1.4558,1.1844,0.9788,0.2503,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-29T01:39:12.375240+00:00,ZECUSDT,CORE,PROBE,73.33,7.0453,7.7000,N,N,0.0116,NEUTRAL,6,0.9836,0.5480,0.5825,1.2829,0.2337,0.01000,OBSERVE
2026-08-29T01:39:13.971410+00:00,DOGEUSDT,CORE,PROBE,73.33,6.9193,7.7000,N,N,0.4148,CONFIRM,6,3.8802,3.4405,2.6219,1.6253,0.1878,0.00689,WOULD_SUPPORT_NEAR_READY
2026-08-29T01:43:52.387132+00:00,HEIUSDT,CORE,WEAK,56.67,7.1125,99.0000,N,N,0.4839,CONFIRM,6,1.7572,1.1697,0.7724,2.1971,0.5481,0.00394,WOULD_SUPPORT_NEAR_READY
2026-08-29T01:43:53.976062+00:00,MANTRAUSDT,CORE,WEAK,56.67,6.8704,99.0000,N,N,0.4778,CONFIRM,6,1.3973,1.3657,1.1290,1.5457,1.0161,-0.09635,WOULD_SUPPORT_NEAR_READY
2026-08-29T01:48:55.517064+00:00,JTOUSDT,CORE,WEAK,43.33,7.8056,99.0000,N,N,0.2761,SUPPORT,6,1.8870,1.0425,0.6941,1.2094,0.6315,0.00372,OBSERVE
2026-08-29T01:59:15.067105+00:00,XRPUSDT,CORE,WEAK,60.00,7.1205,99.0000,N,N,0.4024,CONFIRM,6,2.4135,2.7411,2.4530,1.4221,0.5135,0.00464,WOULD_SUPPORT_NEAR_READY
2026-08-29T01:59:15.067235+00:00,CRCLBUSDT,CORE,WEAK,60.00,6.9401,99.0000,N,N,0.0000,NO_FUTURES_DATA,0,NA,NA,NA,NA,NA,NA,OBSERVE
2026-08-29T02:09:34.474605+00:00,BMTUSDT,CORE,RISK_OFF,46.67,7.6207,99.0000,N,N,0.2940,SUPPORT,6,1.2510,1.0121,0.8352,1.6786,1.3814,-0.01961,OBSERVE
2026-08-29T02:09:36.508325+00:00,HEIUSDT,CORE,RISK_OFF,46.67,7.5106,99.0000,N,N,0.3463,SUPPORT,6,1.7181,1.1763,0.7759,1.0123,0.8252,0.00450,OBSERVE
2026-08-29T02:14:42.457097+00:00,XPLUSDT,CORE,RISK_OFF,51.67,6.7617,99.0000,N,N,0.4886,CONFIRM,6,4.7602,1.0942,0.7501,2.1945,0.1911,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-29T02:14:44.208924+00:00,MANTRAUSDT,CORE,RISK_OFF,51.67,6.7327,99.0000,N,N,0.4614,CONFIRM,6,1.4259,1.3742,1.1218,1.2594,1.2590,-0.10388,WOULD_SUPPORT_NEAR_READY
2026-08-29T02:23:57.937326+00:00,ENSOUSDT,TREND,RISK_OFF,26.67,6.6930,99.3500,N,N,0.2382,SUPPORT,6,1.9801,1.0855,0.7953,0.6683,-0.0974,0.00500,OBSERVE
